painReport,Temperature,Expectation,social,Habituation,control,region,fRSN,cRSN,painPathways,neurosynth,fullBrain,subjId,studyId
-0.97145914420932,46.125,-0.75,0,5,0,-0.023653542472347,0.169788191904084,0.26530447980032,0.126586537047357,0.132240918999162,-0.892823240995978,1,1
-0.081150135915049,46.5,0.058823529411765,0,5.08823529411765,0,0.212093279753094,0.30026372345402,0.350418822596866,0.443545864966643,0.436513287087201,0.13736550192832,1,1
1.00887556295802,47.4666666666667,0.133333333333333,0,5,0,0.175145944396568,0.257159446279258,0.410064981611521,0.575695654110981,0.662265707233316,0.722111062640177,1,1
2.02997901487065,47.8333333333333,0.055555555555556,0,4.5,0,0.387866863161417,0.390157157150374,0.745353618611464,0.732110630679565,0.837300569107808,1.18252717141069,1,1
-1.02742644885098,46,0,0,4,0,0.078981080073519,0.105663481429459,0.143818879406445,0.403559246396441,0.263019284611767,-0.189393799696971,4,1
-0.062672537893564,46.3333333333333,-0.19047619047619,0,5.90476190476191,0,0.179469775673061,0.442027257785514,0.743306920736464,0.647740926100853,0.494630365544185,0.284055430509505,4,1
0.982206671750184,47.15625,-0.0625,0,4.875,0,0.451933146684347,0.536997630784746,0.939131502812467,0.827770511193729,0.839748317146775,0.852209283779444,4,1
1.96660687019609,47.6666666666667,0.380952380952381,0,4.71428571428571,0,0.417287350119419,0.407660536288676,0.784203598056643,0.731327590274331,0.757671324901959,0.690231745863162,4,1
0.039439916187705,46,-0.2,0,5.2,0,-0.230737514937267,0.114171907943728,0.105689669255718,0.228393813524541,0.113792585231977,0.399212397245091,5,1
0.782127709533441,46.7,-0.025,0,5.375,0,0.045543229440808,0.464865010697286,0.270945159949254,0.417350375163091,0.638481874950154,0.742170043865951,5,1
1.60082544839907,47.3157894736842,-0.157894736842105,0,4.78947368421053,0,0.013783851119737,0.393641869618069,0.36657859094476,0.220127952604049,0.670814380894011,0.914069160562275,5,1
2.37578425357317,47.6666666666667,0.5,0,6,0,-0.064954395693181,0.644357646431265,0.268188387052308,0.585674198490021,0.890629650793189,1.15898423423538,5,1
-1.27454617973167,46.4516129032258,-0.096774193548387,0,5.35483870967742,0,-0.033254492723572,0.269775318161308,0.456514384681936,0.23457668962568,0.275990173954269,0.184582915797079,6,1
