zFisherPearsonR,model,subjId,validationStudyId
1.35639029575641,region,1,1
0.0972065013908241,region,2,1
-1.24135340502035,region,3,1
0.121912946757611,region,4,1
1.08065052968586,region,5,1
1.09819120306391,region,6,1
1.60309423202844,region,7,1
0.6574331251135,region,8,1
1.60316150733549,region,9,1
1.45055112190931,region,10,1
-0.634741957931348,region,11,1
-0.431806643847343,region,12,1
0.267963183789745,region,13,1
0.512377289503793,region,14,1
0.448370805460642,region,15,1
-0.279339697249816,region,16,1
2.13050756942362,region,17,1
2.10678548681517,region,18,1
1.41531588495774,region,19,1
-1.82119605140387,region,20,1
-0.63266765456819,region,21,1
-0.728695415823652,region,22,1
-5.48589233944178,region,23,1
1.30925464532816,region,24,1
1.11494919317816,region,25,1
0.778341573743611,region,26,1
-0.154447375789552,region,27,1
-0.424437037745858,region,28,1
-0.481755299000275,region,29,1
0.0356525973312621,region,30,1
0.635267429021862,region,31,1
1.24115348338277,region,32,1
1.99824981283701,region,33,1
1.11269180512471,region,34,2
1.17734158684183,region,35,2
1.41963357446772,region,36,2
2.9027339507402,region,37,2
1.29127289091626,region,38,2
2.23767591583416,region,39,2
1.93749653822758,region,40,2
2.00144507110531,region,41,2
1.48058830002426,region,42,2
1.98216105336551,region,43,2
-0.248254905875291,region,44,2
1.98656591849135,region,45,2
-1.08192985418003,region,46,2
1.13899961370877,region,47,2
1.86223623648924,region,48,2
-0.29551007944009,region,49,2
1.39406267988297,region,50,2
1.46803361664007,region,51,2
3.36803564653543,region,52,2
1.1447437970568,region,53,2
1.95521686591929,region,54,2
-0.987977525774489,region,55,2
1.4264597570702,region,56,2
1.20569602747275,region,57,2
-0.034328072632236,region,58,2
1.44862601933876,region,59,2
1.90290421397954,region,60,2
2.06703159786781,region,61,2
1.48019400048832,region,62,2
1.76701775106881,region,63,2
1.0604045211438,region,64,2
0.77084266690677,region,65,2
0.959863195376725,region,66,2
1.2506874226622,region,67,2
1.26798887588697,region,68,2
1.20054652825303,region,69,2
0.091206961502029,region,70,2
0.125679493295956,region,71,2
2.55047190074225,region,72,2
0.558703468640807,region,73,2
-0.616465349875725,region,74,2
1.21945395627039,region,75,2
0.664879128405684,region,76,2
-0.513668907963243,region,77,2
1.71694913507843,region,78,2
1.32669874067242,region,79,3
0.652509906044941,region,80,3
0.94512220829066,region,81,3
0.975198194186792,region,82,3
-0.715639061866129,region,83,3
1.82992048167857,region,84,3
0.579672548039472,region,85,3
-0.388528742590471,region,86,3
3.24162243253703,region,87,3
-1.73854739491627,region,88,3
0.891396791044969,region,89,3
0.0180769806536863,region,90,3
-0.370878720151425,region,91,3
0.7963447049266,region,92,3
0.451354482910272,region,93,3
