zFisherPearsonR,model,subjId,validationStudyId
1.64452913947478,region,1,1
1.89538974114918,region,2,1
0.101563038724344,region,3,1
0.536133273071223,region,4,1
1.81925364292667,region,5,1
-0.981536680969981,region,6,1
0.895201611656234,region,7,1
1.01059502714551,region,8,1
-0.71211016473492,region,9,1
-0.041118622124616,region,10,1
1.75906700696626,region,11,1
0.383504312534572,region,12,1
1.20160061058879,region,13,1
-0.687002805782503,region,14,1
-0.184871806960047,region,15,1
0.399579662168821,region,16,1
1.68060877748579,region,17,1
0.912839484462842,region,18,1
0.56952548912566,region,19,1
-0.632129797550756,region,20,1
0.777094898671415,region,21,1
0.830221858726275,region,22,1
1.67581810159449,region,23,1
1.53183336792648,region,24,1
0.671121172804564,region,25,1
1.22202442400833,region,26,1
0.553933651493864,region,27,1
-0.899844900814343,region,28,1
-0.374509028093102,region,29,1
1.3983186013309,region,30,1
2.2933356350174,region,31,1
0.542622042197974,region,32,1
-1.11514457377517,region,33,1
1.2116545584976,region,34,2
2.04004889312377,region,35,2
0.587402805242981,region,36,2
1.80052829676855,region,37,2
1.94457913031777,region,38,2
1.8145343410271,region,39,2
2.10444247423965,region,40,2
1.74580401040891,region,41,2
1.95191589960568,region,42,2
1.94833602676593,region,43,2
0.135570974775023,region,44,2
1.20266131122532,region,45,2
1.984206922626,region,46,2
0.0453792558961004,region,47,2
-0.295249026634039,region,48,2
0.760456142296524,region,49,2
0.839242681589114,region,50,2
1.25710568516022,region,51,2
1.80910083382904,region,52,2
2.30849492498039,region,53,2
0.951169727677077,region,54,2
0.0622178854260921,region,55,2
1.9710469870698,region,56,2
1.47858244546008,region,57,2
0.164659987893495,region,58,2
0.895140625902565,region,59,2
0.28070025611029,region,60,2
1.17038584027754,region,61,2
-0.104033950703116,region,62,2
-0.423673055396366,region,63,2
0.920900363782356,region,64,2
1.31937703998826,region,65,2
2.24846187639901,region,66,2
1.84818718887505,region,67,2
0.127603704319398,region,68,2
3.70958241407362,region,69,2
-1.06078769147214,region,70,2
-0.115062051849175,region,71,2
-0.726417340448712,region,72,2
0.0413659603429666,region,73,2
0.443495546448252,region,74,2
1.50784650310422,region,75,2
2.79277039919703,region,76,2
-0.69049645047416,region,77,2
-0.443809806675214,region,78,2
0.0126474569041975,region,79,3
1.38669260496172,region,80,3
0.629316431025778,region,81,3
-1.38302911947392,region,82,3
-0.362864987976991,region,83,3
1.12837752109566,region,84,3
0.469695986998846,region,85,3
-0.558637214279765,region,86,3
0.0255130176872571,region,87,3
1.65368380668753,region,88,3
0.131679483148561,region,89,3
-0.0252142016245357,region,90,3
0.849469497286091,region,91,3
1.33081408093419,region,92,3
1.83434862226814,region,93,3
1.80769922654833,region,94,3
1.13257210144335,region,95,3
0.00799379704438222,region,96,3
0.495338922423356,region,97,3
-0.0278118973390334,region,98,3
0.351702801086371,region,99,3
-0.0532015091686171,region,100,3
-1.9178901033837,region,101,3
-1.18797220995757,region,102,3
0.457569939964556,region,103,3
1.27592394994175,region,104,3
2.15247508250368,region,105,3
-0.540043051934841,region,106,3
-0.203029709630906,region,107,3
0.971735169607339,region,108,3
-0.720225040546584,region,109,3
1.18441750478229,region,110,3
0.17618306792322,region,111,3
0.709829921037806,region,112,3
-1.95645216059609,region,113,3
1.13255532522684,region,114,3
0.829472612922708,region,115,3
0.760814780746946,region,116,3
-1.10254316550034,region,117,3
1.51477398860605,region,118,3
-0.996215751336755,region,119,4
-0.60782413215872,region,120,4
-1.69991752449098,region,121,4
0.794923744095679,region,122,4
0.678771582484438,region,123,4
1.17146405439876,region,124,4
-1.31752317309569,region,125,4
-0.163046575234422,region,126,4
-0.344697379378666,region,127,4
-0.881372659279358,region,128,4
-1.56849027494367,region,129,4
0.823489568851638,region,130,4
-0.59129968407268,region,131,4
1.60907802657655,region,132,4
-0.608318893736724,region,133,4
2.85461468437066,region,134,4
0.021478504461826,region,135,4
-0.0218723608935021,region,136,4
0.397065865284961,region,137,4
1.96550720538669,region,138,4
1.17009069808483,region,139,4
-0.0701611665922751,region,140,4
-0.6166215368458,region,141,4
1.07321141320967,region,142,4
0.369489068511814,region,143,4
0.0649215892547656,region,144,4
-0.850635848836874,region,145,4
0.942617397751602,region,146,4
1.37638326744022,region,147,4
-1.4926694817819,region,148,4
-1.17719645547684,region,149,4
-0.622044335884985,region,150,4
1.60003147921383,region,151,4
0.187234640737958,region,152,4
1.96805818605594,region,153,4
0.0511306757450012,region,154,4
0.500113660282753,region,155,4
-0.193509265986183,region,156,4
-2.41192502495273,region,157,4
-0.0763142645915314,region,158,4
-0.371112460486299,region,159,4
0.337644116317187,region,160,4
-0.297252780994821,region,161,4
-1.46512155880711,region,162,4
1.8269358359919,region,163,4
-0.747331317967665,region,164,4
1.41999930970035,region,165,4
-0.934872344189788,region,166,4
-0.245749882489498,region,167,4
3.29233227594975,region,168,4
0.3981215758795,region,169,4
3.01783833390117,region,170,4
2.72640868547716,region,171,4
0.402747778548908,region,172,4
1.34151554990394,region,173,4
0.562531747605832,region,174,4
0.810440854142481,region,175,4
-0.498042308615553,region,176,4
0.738700820119685,region,177,4
0.270297669003814,region,178,4
-0.325718086300439,region,179,4
-0.458557316801769,region,180,4
2.13926964626791,region,181,4
1.72535332098067,region,182,4
0.33655975338215,region,183,4
1.5728373829955,region,184,4
1.42971257175877,region,185,4
0.881168530501172,region,186,4
1.31686164206659,region,187,4
3.2043324938615,region,188,4
1.50102390649666,region,189,4
0.520252024265693,region,190,4
0.428716448651558,region,191,4
0.481402255179058,region,192,4
-0.475935625912334,region,193,4
1.05886055472741,region,194,4
0.401117162304232,region,195,4
1.04420952706913,region,196,4
0.784698483371533,region,197,4
0.621269156219093,region,198,4
1.09501075132417,region,199,4
1.28599095618968,region,200,4
-0.335623254107804,region,201,4
0.988254167854796,region,202,4
-0.713541449463578,region,203,4
1.65503865711241,region,204,4
1.72707899506632,region,205,4
0.892168767543368,fRSN,1,1
0.0238112000234793,fRSN,2,1
0.908692114837659,fRSN,3,1
0.661508913320327,fRSN,4,1
0.509622978461647,fRSN,5,1
0.777227468218065,fRSN,6,1
0.671803379414941,fRSN,7,1
1.52969805972258,fRSN,8,1
0.701089148601676,fRSN,9,1
0.28230583218048,fRSN,10,1
0.35820113766565,fRSN,11,1
0.0515002533061814,fRSN,12,1
-0.0895206363493882,fRSN,13,1
-2.04093284935383,fRSN,14,1
0.871684783276449,fRSN,15,1
0.771475523673748,fRSN,16,1
1.7260814182805,fRSN,17,1
1.84199855101329,fRSN,18,1
1.52154411589826,fRSN,19,1
1.7064996927386,fRSN,20,1
-0.00724321726469899,fRSN,21,1
0.76608816142474,fRSN,22,1
1.08792248176338,fRSN,23,1
2.54809228122657,fRSN,24,1
1.13903107116187,fRSN,25,1
0.433361959417674,fRSN,26,1
0.219022633103443,fRSN,27,1
0.452682114557143,fRSN,28,1
-1.42284330864069,fRSN,29,1
1.79091643474618,fRSN,30,1
0.417455668048961,fRSN,31,1
0.705722857964631,fRSN,32,1
1.16366507368832,fRSN,33,1
0.158974371962873,fRSN,34,2
2.46480177798287,fRSN,35,2
0.966875064539351,fRSN,36,2
1.48937922080194,fRSN,37,2
0.655753449054094,fRSN,38,2
-0.320670422132412,fRSN,39,2
1.4386548353117,fRSN,40,2
0.521083572638587,fRSN,41,2
0.567438355634485,fRSN,42,2
0.409595408779698,fRSN,43,2
1.50341922272023,fRSN,44,2
1.71082855478534,fRSN,45,2
1.49400915170715,fRSN,46,2
-0.207650256093489,fRSN,47,2
1.21276156505939,fRSN,48,2
2.9095505947962,fRSN,49,2
0.877196287085547,fRSN,50,2
1.31969124041156,fRSN,51,2
0.549512644652705,fRSN,52,2
1.24843473431249,fRSN,53,2
2.82750270794862,fRSN,54,2
-1.05803672862054,fRSN,55,2
0.890366407011137,fRSN,56,2
0.617580900272931,fRSN,57,2
2.74214119625708,fRSN,58,2
-0.592929143183835,fRSN,59,2
0.879684021908869,fRSN,60,2
-1.17388455554446,fRSN,61,2
1.07247753049207,fRSN,62,2
0.865679457062372,fRSN,63,2
1.27751427497763,fRSN,64,2
1.69163190305528,fRSN,65,2
-0.488928594589635,fRSN,66,2
-1.91501836805154,fRSN,67,2
-0.50822649737064,fRSN,68,2
0.196293800231043,fRSN,69,2
-5.28013755810614,fRSN,70,2
1.16782320881991,fRSN,71,2
-0.480222364059269,fRSN,72,2
0.801181873352717,fRSN,73,2
0.686879605898693,fRSN,74,2
1.29600734861523,fRSN,75,2
1.89744646221928,fRSN,76,2
0.915268623212961,fRSN,77,2
-1.18129820085785,fRSN,78,2
2.78215802005306,fRSN,79,3
0.830819886442454,fRSN,80,3
1.22094072555818,fRSN,81,3
-0.840739707011204,fRSN,82,3
1.91120054388772,fRSN,83,3
1.49203959638057,fRSN,84,3
1.17440533987882,fRSN,85,3
0.907837340632724,fRSN,86,3
1.0491689541735,fRSN,87,3
1.95329937912765,fRSN,88,3
2.2520491731934,fRSN,89,3
-0.203088376010702,fRSN,90,3
0.191603452521391,fRSN,91,3
2.03894902065846,fRSN,92,3
2.20855956681917,fRSN,93,3
2.47739379040563,fRSN,94,3
0.919932871659457,fRSN,95,3
0.203682688597829,fRSN,96,3
1.28135588577039,fRSN,97,3
-0.969020433949808,fRSN,98,3
1.35695022034617,fRSN,99,3
0.140413332685623,fRSN,100,3
-0.747478253443563,fRSN,101,3
1.34475758359453,fRSN,102,3
3.19643949445416,fRSN,103,3
-0.139652485932698,fRSN,104,3
2.55127734092556,fRSN,105,3
-0.820987344492577,fRSN,106,3
1.70832200409747,fRSN,107,3
1.19787023859497,fRSN,108,3
-0.531442329274994,fRSN,109,3
1.28382083367265,fRSN,110,3
2.1053651059754,fRSN,111,3
-0.0162260526515148,fRSN,112,3
-0.314750968491187,fRSN,113,3
1.58697184130044,fRSN,114,3
2.81091648197102,fRSN,115,3
1.33041361885879,fRSN,116,3
-0.168722132103757,fRSN,117,3
-0.0894924937534827,fRSN,118,3
-1.66617077712383,fRSN,119,4
0.5924335660505,fRSN,120,4
-0.0942356784131524,fRSN,121,4
0.223230649932084,fRSN,122,4
-0.492400060408771,fRSN,123,4
-0.322546292582713,fRSN,124,4
-1.27194866865107,fRSN,125,4
-1.01479040718565,fRSN,126,4
0.0696214510250593,fRSN,127,4
-1.15625650360196,fRSN,128,4
-0.132642285700309,fRSN,129,4
2.18938630083994,fRSN,130,4
1.9513916679646,fRSN,131,4
1.69213153361545,fRSN,132,4
-0.327978171223878,fRSN,133,4
1.47203035250778,fRSN,134,4
0.806456892636464,fRSN,135,4
-0.660484862460904,fRSN,136,4
0.870284436076832,fRSN,137,4
1.46859119625145,fRSN,138,4
0.444497853434763,fRSN,139,4
0.20723705589799,fRSN,140,4
-1.45911381588501,fRSN,141,4
-0.107926757881731,fRSN,142,4
-1.41325373408766,fRSN,143,4
1.21922909899767,fRSN,144,4
-0.361553735151246,fRSN,145,4
0.0427628449367832,fRSN,146,4
0.48512528492239,fRSN,147,4
-0.657499284665685,fRSN,148,4
-0.998292261647703,fRSN,149,4
-0.551213471045528,fRSN,150,4
0.386665714710546,fRSN,151,4
0.198355845752811,fRSN,152,4
-0.473194635015461,fRSN,153,4
0.318534560217006,fRSN,154,4
0.0924434121269338,fRSN,155,4
-0.604245695893449,fRSN,156,4
-0.682337858461616,fRSN,157,4
-1.80246253516424,fRSN,158,4
-0.472055052621693,fRSN,159,4
2.20589364632312,fRSN,160,4
-1.23108934984319,fRSN,161,4
-1.09772758989628,fRSN,162,4
1.68652508096269,fRSN,163,4
-1.39599350031719,fRSN,164,4
1.02164647946519,fRSN,165,4
-0.564687338222994,fRSN,166,4
0.0703930383161544,fRSN,167,4
2.68654767363179,fRSN,168,4
-0.253201372841363,fRSN,169,4
1.49309615220198,fRSN,170,4
1.6481010125533,fRSN,171,4
-0.470909914861291,fRSN,172,4
0.735149084268913,fRSN,173,4
0.207794439488071,fRSN,174,4
1.8105775435627,fRSN,175,4
0.415866326717242,fRSN,176,4
1.7266809943488,fRSN,177,4
1.04309000690645,fRSN,178,4
0.309697916593693,fRSN,179,4
0.612482357630534,fRSN,180,4
0.485039807776737,fRSN,181,4
3.82636943980339,fRSN,182,4
-0.282282264732689,fRSN,183,4
1.54843934041919,fRSN,184,4
2.22510647220177,fRSN,185,4
1.10522209154476,fRSN,186,4
0.218469842372491,fRSN,187,4
2.13676853525788,fRSN,188,4
2.16305449060822,fRSN,189,4
1.35980615176986,fRSN,190,4
2.27898085362064,fRSN,191,4
0.269146221570143,fRSN,192,4
-0.729628717951355,fRSN,193,4
0.887652846405839,fRSN,194,4
0.251076685300624,fRSN,195,4
-0.535282089523157,fRSN,196,4
0.0749681124721149,fRSN,197,4
1.05142102256399,fRSN,198,4
-0.191027127942458,fRSN,199,4
1.06595376598529,fRSN,200,4
-0.129304133698341,fRSN,201,4
-1.89659162712451,fRSN,202,4
0.666721423635919,fRSN,203,4
1.54868258957263,fRSN,204,4
0.394417196511934,fRSN,205,4
-1.34765511464554,cRSN,1,1
1.52936463846948,cRSN,2,1
1.03602783172459,cRSN,3,1
1.50009547635737,cRSN,4,1
0.0776154562022582,cRSN,5,1
1.76227775928854,cRSN,6,1
2.26530883694822,cRSN,7,1
1.49991651939546,cRSN,8,1
-1.56818668537083,cRSN,9,1
-0.199016896966667,cRSN,10,1
0.426842585315672,cRSN,11,1
-1.75798698364088,cRSN,12,1
-0.900382798302583,cRSN,13,1
0.645129555169481,cRSN,14,1
1.01191845792911,cRSN,15,1
-0.532456633738395,cRSN,16,1
1.43387654473645,cRSN,17,1
-0.0881396256798737,cRSN,18,1
1.24883222320896,cRSN,19,1
-0.689981160375918,cRSN,20,1
0.185759296969519,cRSN,21,1
0.0849756539020355,cRSN,22,1
0.541545378262702,cRSN,23,1
1.59190289473704,cRSN,24,1
-1.13151101360858,cRSN,25,1
1.00174693235418,cRSN,26,1
-1.22488340941439,cRSN,27,1
-0.19885330329778,cRSN,28,1
1.03211174364422,cRSN,29,1
0.411535990417689,cRSN,30,1
-0.161581926534698,cRSN,31,1
0.531948474965195,cRSN,32,1
2.7324101482042,cRSN,33,1
-0.0944510040716175,cRSN,34,2
1.78720687188609,cRSN,35,2
1.1664603428165,cRSN,36,2
1.90751697030513,cRSN,37,2
-0.595066372548871,cRSN,38,2
0.173467747941154,cRSN,39,2
1.47374356575861,cRSN,40,2
-1.03732614584578,cRSN,41,2
0.992265663317067,cRSN,42,2
2.47234035317833,cRSN,43,2
-0.489875206004369,cRSN,44,2
0.476764751710265,cRSN,45,2
0.21029075216893,cRSN,46,2
0.206211122727096,cRSN,47,2
0.497945171805205,cRSN,48,2
0.776401817480628,cRSN,49,2
1.27884084102334,cRSN,50,2
1.00460717513706,cRSN,51,2
-0.59448125239542,cRSN,52,2
0.433182943679978,cRSN,53,2
1.44835149482154,cRSN,54,2
-2.15145029332077,cRSN,55,2
2.1549867506743,cRSN,56,2
0.889093796687288,cRSN,57,2
1.05374772546493,cRSN,58,2
-0.159882563795402,cRSN,59,2
2.00267935289392,cRSN,60,2
0.0440131024758056,cRSN,61,2
-0.0242743828982398,cRSN,62,2
0.0762898618035097,cRSN,63,2
-0.722222314910375,cRSN,64,2
0.586624589091367,cRSN,65,2
-0.526382272391581,cRSN,66,2
-0.456127542454535,cRSN,67,2
0.0809287940999345,cRSN,68,2
1.11984513506247,cRSN,69,2
-0.847320299091482,cRSN,70,2
-0.108353266454971,cRSN,71,2
-0.992380332322109,cRSN,72,2
-0.219174695413549,cRSN,73,2
0.548019254975007,cRSN,74,2
1.02159922256731,cRSN,75,2
2.16856388156952,cRSN,76,2
-0.624914910078346,cRSN,77,2
0.0564339458459655,cRSN,78,2
-1.06391555970397,cRSN,79,3
2.14311797800645,cRSN,80,3
1.95326463309138,cRSN,81,3
-0.228374529064374,cRSN,82,3
-0.688086989042466,cRSN,83,3
0.841485308973601,cRSN,84,3
1.00229951649547,cRSN,85,3
0.608153540445509,cRSN,86,3
-0.0336661485524746,cRSN,87,3
0.828539902027025,cRSN,88,3
0.450174751194537,cRSN,89,3
0.220853552770662,cRSN,90,3
-0.146074627376406,cRSN,91,3
1.43471412019048,cRSN,92,3
0.698429359727441,cRSN,93,3
0.551478100622511,cRSN,94,3
-0.247390402859013,cRSN,95,3
-0.270245418549544,cRSN,96,3
0.0462785694439364,cRSN,97,3
-0.247008045612644,cRSN,98,3
0.827737698171111,cRSN,99,3
-0.0363502564543474,cRSN,100,3
0.854601821782694,cRSN,101,3
-0.540097610149644,cRSN,102,3
1.36578745250513,cRSN,103,3
-1.58633318321977,cRSN,104,3
0.551502727189534,cRSN,105,3
-0.209593862580202,cRSN,106,3
-0.251345718872303,cRSN,107,3
3.42051052618254,cRSN,108,3
0.992872887945956,cRSN,109,3
1.65505727248158,cRSN,110,3
1.33180348297803,cRSN,111,3
-0.461934526979098,cRSN,112,3
2.73483863289791,cRSN,113,3
0.207530018882089,cRSN,114,3
-0.329824587134171,cRSN,115,3
0.913993443707397,cRSN,116,3
-0.474051413102644,cRSN,117,3
-0.0863705064468833,cRSN,118,3
-0.302753589204448,cRSN,119,4
-0.957316354345754,cRSN,120,4
0.43260490025513,cRSN,121,4
-1.26920906987607,cRSN,122,4
-1.1029895543122,cRSN,123,4
-1.60925947960851,cRSN,124,4
-1.17135765867852,cRSN,125,4
-0.53157415923461,cRSN,126,4
-0.794092662007406,cRSN,127,4
-0.985520317783229,cRSN,128,4
-0.826496125085136,cRSN,129,4
-0.713269558315595,cRSN,130,4
-0.42088222242272,cRSN,131,4
0.769382792962365,cRSN,132,4
0.594922619149855,cRSN,133,4
-0.865795770435667,cRSN,134,4
0.979085205841959,cRSN,135,4
-0.481813980674795,cRSN,136,4
0.719487545427577,cRSN,137,4
0.819922810934062,cRSN,138,4
0.609120478065836,cRSN,139,4
1.07805956171947,cRSN,140,4
-0.284472489390071,cRSN,141,4
-0.859359539446998,cRSN,142,4
-1.06890949051788,cRSN,143,4
1.02443205873318,cRSN,144,4
0.673053189043627,cRSN,145,4
-0.288486724037016,cRSN,146,4
0.107746416807212,cRSN,147,4
-0.568717114087087,cRSN,148,4
0.713307096263901,cRSN,149,4
-0.138466494763497,cRSN,150,4
0.156352767895845,cRSN,151,4
-0.473164860458473,cRSN,152,4
-1.43169905996654,cRSN,153,4
-0.669816755505351,cRSN,154,4
-0.232150939454385,cRSN,155,4
-0.492890356792626,cRSN,156,4
-0.765487559636545,cRSN,157,4
-1.52719195180094,cRSN,158,4
-1.45864901689015,cRSN,159,4
0.513515067152261,cRSN,160,4
-0.791012041663411,cRSN,161,4
-0.0823256487639471,cRSN,162,4
0.403237666367589,cRSN,163,4
-1.23636585845385,cRSN,164,4
1.01692565691363,cRSN,165,4
-1.21255349564447,cRSN,166,4
-0.752836278200707,cRSN,167,4
1.44472130097682,cRSN,168,4
-0.0729845654991641,cRSN,169,4
2.04369170349975,cRSN,170,4
0.51938746581471,cRSN,171,4
1.04459519023651,cRSN,172,4
0.100883263443824,cRSN,173,4
-1.4472949896854,cRSN,174,4
1.35403978837212,cRSN,175,4
0.0760594366176003,cRSN,176,4
0.300386686303601,cRSN,177,4
-0.460823459733607,cRSN,178,4
-0.615426069396482,cRSN,179,4
0.923792732999737,cRSN,180,4
0.459568552876561,cRSN,181,4
0.111723658833659,cRSN,182,4
