zrating,subjId,studyId,LH_ContA,RH_ContA,LH_ContB,RH_ContB,LH_ContC,RH_ContC,LH_DefaultA,RH_DefaultA,LH_DefaultB,RH_DefaultB,LH_DefaultC,RH_DefaultC,LH_DorsAttnA,RH_DorsAttnA,LH_DorsAttnB,RH_DorsAttnB,LH_Limbic,RH_Limbic,LH_SalVentAttnA,RH_SalVentAttnA,LH_SalVentAttnB,RH_SalVentAttnB,LH_SomMotA,RH_SomMotA,LH_SomMotB,RH_SomMotB,LH_TempPar,RH_TempPar,LH_VisCent,RH_VisCent,LH_VisPeri,RH_VisPeri
-0.97145914420932,1,1,0.361570362953827,0.220509223924563,0.402046631260894,0.118997678240462,-0.124888715958225,0.00959227969671642,0.169213743995254,0.24791081071765,0.0300640155137301,0.0118363105084332,0.0168808967088419,-0.0234034157273533,0.158067483165468,0.281123098584886,0.0569984461531261,0.0139288706504089,-0.120662638582975,-0.186449527258242,0.0570820305343787,0.110158714964157,0.0427406484801311,0.0269691250008718,0.070478500583803,-0.0766591201641716,0.0937142257187312,0.100546795297984,0.0341906995456066,-0.0156607706686043,-0.620136216344976,-0.102472353813339,-0.434899328375389,-0.332691631188365
-0.0811501359150491,1,1,0.157112549083897,0.179753138924011,0.173737235630052,0.0983027912741188,0.00678655204575153,-0.0193490716735211,0.0529335179032604,0.208886660769308,0.0941478114449588,0.0327659126310111,-0.0189222204730267,0.0789787254588362,0.0554553665683109,0.164708301004092,0.039501557324748,0.0183709789417768,0.0270521857011358,0.0301654393867744,0.119181558674946,0.331908699937365,-0.0409762702373928,0.0775207758423174,0.25274208129487,0.0459797317706936,0.0972151092512885,0.272584862889069,0.0769219153713967,0.0797487016677868,-0.525379730266554,-0.0882735061791887,-0.223491369026791,-0.0674509802108384
1.00887556295802,1,1,0.186998186405872,-0.0124160772491711,0.233306161485224,-0.137046260035454,-0.0306126322944878,-0.150416414114182,0.163571692932438,0.0686270481283184,0.145169693373381,0.0268613930106316,0.119956222364163,-0.00270973810452143,0.223990263748798,0.237384688777126,0.0301113779133139,-0.0133127799860002,0.0776537307749339,0.0323921182062656,0.351943547993349,0.540774029149119,0.115624733717484,0.243565723046382,0.20942131521169,0.00231788591865211,0.197997950720754,0.410620812135044,0.116227673417616,0.121607928219103,-0.270882745336068,-0.0327170905460403,0.00596205512868788,0.261448650516535
2.02997901487065,1,1,0.365444518523983,0.0496126490713624,0.0247627497360402,-0.0534151954637658,0.131775594306057,0.171749060186612,0.114443680110288,-0.0495371061104906,0.00376248822598633,-0.00272228095835264,0.259196691832538,0.134827887286598,0.525947504540995,0.471566166968017,0.0640408389832941,0.124597696721949,-0.00318680220244007,-0.0661120767036011,0.543412192937859,0.793849311186185,0.153029595401872,0.100069098652812,0.224835011166808,0.0650181461995035,0.318502984100232,0.543141895676862,0.0651669220751264,0.00957718336187847,0.376617397440231,-0.00678569054462111,0.164001195040709,0.566265226958842
-1.02742644885098,4,1,-0.0852255990324331,-0.13841139180457,0.479251714240271,0.408603094335903,-0.0111243816452902,0.0400059172555775,-0.0218278452546892,-0.186698346038242,0.212414388694997,0.15388692805619,-0.13778044451135,-0.346560746343901,0.189313514852227,0.067858934545362,0.064186310115172,0.018017312335825,-0.0843338500817051,-0.0115438516468649,0.524888739116398,0.433157247395705,0.0357742274322508,0.481534109384761,0.0097160962551955,-0.0380678043833894,0.471528200271607,0.714333536998347,-0.0241870849853706,-0.0150808601905585,-0.0545600991960934,0.0327195123777486,-0.193049132812048,0.161628878958553
-0.0626725378935642,4,1,0.44182727532051,0.370836890634864,0.21451111731881,0.356847428148254,0.473504434503516,0.531783311889771,0.011048951186898,-0.000262067546183874,0.0381236690118435,0.0985873612797386,0.0691548667207346,0.0201824386957313,1.4335688274889,0.434540732332165,0.226128060488542,0.247784848956634,0.0186835898953097,0.0166833620720463,0.829749821399385,0.448889876444603,0.041786564155755,0.303402585318259,0.171193330515674,-0.0405852172046525,0.593802198902994,0.803398256595332,-0.0502833827158308,-0.00741279997343817,0.0738565313816676,0.0315207411473488,0.135289844283082,0.275051924262676
0.982206671750184,4,1,0.312678904063894,0.186544969847412,0.169303127913491,0.18486606912455,0.324957686655616,0.406483054062907,0.195464553666864,0.283138173973555,0.0848999113539495,0.131120934981464,0.15875963914388,0.335080583455039,1.25186779816086,0.4442601866125,0.138698928697097,0.24894591815667,-0.00622658753664324,0.0062544846042929,1.02954184459295,0.57137276895692,0.0528324420981908,0.376675671442232,0.329707148666562,0.430649330447018,0.843717393882591,0.911007229621843,0.0179447888436028,-0.00180233833505621,0.371368261965747,0.0317206255970149,0.278811311395673,0.381027863022469
1.96660687019609,4,1,0.328460311693558,0.135674904420767,0.234780560819086,0.253507570220553,0.245127640635162,0.32243679134651,0.170040362747591,0.243128173385941,0.125424732604402,0.154586796179877,0.173430324220933,0.317951624730636,1.1304364470955,0.356596391129693,0.182802898053383,0.144012899181695,-0.025948657201966,-0.123149710844547,1.10911046144099,0.50520387979105,0.0388705402368127,0.279752986401571,0.276004557265324,0.271999948956915,0.798261217273274,0.853959887899334,0.0633038541895966,0.0456077432854447,0.176013653530193,0.0317079316024145,0.204024272531403,0.432933093006393
0.0394399161877049,5,1,-0.465758705155593,-0.0266786361521414,0.139649641073564,0.247935314085049,-0.186541953431242,0.126502586538418,-0.0119735812685794,0.125164709192016,-0.042268442429527,0.2022816376188,-0.169427245701382,-0.0774995536863935,-0.169533969399775,0.625252206857528,0.123505602873539,0.251423551399212,-0.0585369926021141,-0.168778584339907,0.114558246180978,0.352916199025847,0.183367517494379,0.0295985764381953,0.0826530918205047,0.235611761185642,0.176374737670731,0.562385253352945,0.107192830958867,0.350852725579749,0.431813843440546,0.0031016094728195,-0.120430660508082,0.0367205336387037
0.782127709533441,5,1,-0.00157801824316215,0.0674105284264921,0.138278491910489,0.0516865906588369,-0.0259294425895389,-0.00787749109557553,0.118731672436486,0.0875680142520568,0.147815214365834,0.189920293319743,0.0452459831323766,0.111911058140015,0.0644497703502353,0.415103949251755,0.177571655779086,0.36626742415999,0.177185196275767,-0.00542268057997236,0.580056140884947,0.586578459776457,0.174118661861061,0.118599558502309,0.230979546914437,0.43069660642912,0.312532641781331,0.333485432431453,0.25546759668512,0.261966366474896,0.413275723663241,0.00870477238913225,0.00945741612551343,0.0698524249683025
1.60082544839907,5,1,0.144259655718318,0.156002563300791,0.197936478328119,0.259124593228512,0.0780716503940832,0.220286956895392,0.213716177338703,0.28549078712683,0.0776531558980407,0.190835337556345,0.11211535989542,0.277601115733525,0.0808675571633261,0.47240196176037,0.108662269157311,-0.00561888254981498,0.172519413391029,0.0916868109797147,0.401487050679185,0.643677215336897,0.175190713965941,0.277404294665738,0.160219631607523,0.178421316297835,0.429493662063518,0.312718218668986,0.238049719653137,0.267816518113607,0.462771558305045,0.00835599427648472,0.0634151598190416,0.0508370989359052
